StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,CGPA,Grade
2185,20,1,0,3,7.688340243,19,1,3,1,0,6.566339777,C
2186,20,0,0,3,17.86411401,20,0,1,0,0,9.061019435,A+
2187,20,1,2,2,7.284950967,20,1,3,0,0,6.41253632,C
2188,20,0,0,1,8.852830858,20,0,2,1,1,6.853668856,C
2189,20,0,0,3,12.27465386,26,1,0,0,0,7.659844262,B
2190,20,0,2,3,13.26632493,18,0,2,0,0,7.889782947,B
2191,20,1,0,1,17.10060746,22,0,0,0,1,8.902052398,A
2192,20,1,2,4,12.18072664,18,0,3,1,0,7.672808229,B
2193,20,0,0,0,17.50900522,17,0,3,0,1,9.044467452,A+
2194,20,0,0,1,14.84094255,18,0,2,1,1,8.395150036,A
2195,20,0,0,2,6.981551502,10,0,1,1,1,6.358985193,C
2196,20,1,2,2,7.654044597,2,0,1,0,0,6.431755204,C
2197,20,0,0,2,12.02052462,7,1,2,1,0,7.668577184,B
2198,20,1,0,0,11.39605723,19,0,3,0,0,7.420848613,B
2199,20,0,3,4,16.78846642,18,1,1,0,0,8.83401752,A
2200,20,0,0,0,14.25591106,9,0,0,0,1,8.169140448,A
2201,20,0,1,1,11.25984793,15,0,2,1,0,7.423105327,B
2202,20,0,1,0,7.878493298,4,0,2,0,0,6.502125814,C
2203,20,0,0,2,8.75079937,19,1,1,0,0,6.764857585,C
2204,20,0,1,3,14.17446029,8,1,2,1,1,8.273127444,A
2205,20,1,0,2,11.80904808,7,0,2,1,0,7.564134995,B
2206,20,0,1,3,13.23220569,10,0,2,1,0,7.93064379,B
2207,20,1,0,0,7.877204549,15,0,2,0,0,6.502282929,C
2208,20,0,1,2,15.53409726,6,0,3,0,1,8.535561361,A
2209,20,0,0,2,18.48393597,14,1,0,0,0,9.25781876,A+
2210,20,1,1,2,9.23461455,23,0,1,1,0,6.889587983,C
2211,20,0,0,0,12.86799907,28,0,2,0,0,7.787683008,B
2212,20,1,0,2,20.39709178,20,1,2,1,0,9.825605255,A+
2213,20,1,0,2,10.40598263,19,1,2,0,1,7.253465364,B
2214,20,0,0,2,14.4784987,22,0,3,1,1,8.314520837,A
2215,20,1,2,2,6.625266448,16,0,3,1,0,6.242530395,C
2216,20,1,0,1,14.64912226,5,0,1,1,0,8.282690343,A
2217,20,0,3,2,6.616494251,14,0,3,0,0,6.190183206,C
2218,20,1,3,1,20.14366233,7,0,2,0,1,9.709784996,A+
2219,20,0,1,3,16.35475237,6,1,1,0,0,8.721829522,A
2220,20,0,0,2,17.48248559,1,1,4,0,1,9.099429171,A+
2221,20,0,0,1,16.17495672,29,0,3,0,1,8.701565437,A
2222,20,0,2,4,14.39578501,12,0,4,1,1,8.305282709,A
2223,20,1,0,2,12.22086548,29,0,1,0,1,7.658630399,B
2224,20,0,0,0,18.57469702,22,0,1,1,0,9.294039698,A+
2225,20,0,1,2,20.10633261,28,0,2,0,1,9.701108224,A+
2226,20,1,2,1,12.98500713,5,0,3,0,1,7.879283159,B
2227,20,0,2,3,19.71276743,28,0,1,0,0,9.537289424,A+
2228,20,0,0,3,14.29628971,4,0,3,1,1,8.266813241,A
2229,20,1,1,4,13.59708735,19,0,2,0,1,8.024978351,A
2230,20,1,0,2,12.29195362,0,0,2,1,1,7.73814233,B
2231,20,1,0,2,8.477809624,28,0,3,0,0,6.669979534,C
2232,20,1,2,2,5.280083613,17,0,3,1,0,5.896273084,D
2233,20,1,0,1,8.978985751,14,0,0,0,0,6.760879307,C
2234,20,1,0,2,13.15124934,22,0,4,0,1,7.935335846,B
2235,20,1,0,2,11.13271037,9,0,2,1,1,7.440108567,B
2236,20,0,2,0,12.1986591,2,1,0,1,0,7.689213623,B
2237,20,1,2,2,20.47675008,4,0,3,0,0,9.757901251,A+
2238,20,1,1,3,10.67090354,23,0,4,1,1,7.346843966,B
2239,20,1,2,3,12.25617906,28,0,3,0,0,7.642677026,B
2240,20,0,0,0,7.299130799,12,0,3,1,0,6.415831198,C
2241,20,0,0,0,5.968231393,7,1,3,0,1,6.122984323,C
2242,20,1,0,1,17.284148,21,1,4,0,0,8.999258343,A
2243,20,1,0,3,14.09951606,20,0,0,0,0,8.079367252,A
2244,20,1,0,1,17.05540809,28,0,3,1,1,8.97818301,A
2245,20,0,3,2,7.553421316,1,0,3,1,0,6.48080646,C
2246,20,0,0,1,14.11733644,8,0,0,0,1,8.13342157,A
2247,20,1,0,2,9.167771823,16,0,2,1,0,6.884568985,C
2248,20,0,0,1,8.769850485,26,0,2,0,0,6.732573186,C
2249,20,1,0,2,5.401515774,17,0,3,1,0,5.927534389,D
2250,20,0,3,1,7.249744589,12,0,0,0,0,6.315617289,C
2251,20,0,0,2,10.03305951,0,1,3,0,0,7.119116178,B
2252,20,1,0,1,7.040336276,11,0,1,0,0,6.274163098,C
2253,20,1,2,2,20.55779796,19,0,2,0,0,9.766932756,A+
2254,20,1,0,3,10.02317453,19,0,3,0,0,7.067415849,B
2255,20,1,0,1,7.249483615,20,0,2,1,0,6.39090566,C
2256,20,0,0,3,8.3190582,4,1,2,0,0,6.66554415,C
2257,20,0,1,2,14.36427244,7,0,0,1,0,8.196947942,A
2258,20,0,3,1,6.218454816,26,1,3,1,0,6.188245892,C
2259,20,1,2,2,18.63786425,14,0,4,0,0,9.297445814,A+
2260,20,0,0,1,20.1788839,26,1,4,0,0,9.744696826,A+
2261,20,1,2,2,9.060515433,2,1,3,1,1,6.968834846,C
2262,20,0,0,2,12.22370418,5,0,1,1,0,7.658294522,B
2263,20,1,0,1,5.566535905,27,0,1,1,0,5.945461356,D
2264,20,1,0,2,15.18882572,12,1,1,1,1,8.521941864,A
2265,20,0,0,3,11.66107201,11,0,2,0,0,7.476218048,B
2266,20,1,1,3,9.423131695,18,0,1,1,0,6.937897319,C
2267,20,1,1,2,8.439688387,28,0,1,0,0,6.635165663,C
2268,20,0,3,4,15.39591454,17,0,3,0,0,8.450476708,A
2269,20,1,1,2,11.69670937,23,0,2,1,0,7.535925807,B
2270,20,1,1,1,8.016922274,0,0,3,1,0,6.600084974,C
2271,20,1,0,3,15.94169682,24,0,4,1,1,8.703793152,A
2272,20,0,0,2,14.01223551,26,0,3,0,0,8.094664553,A
2273,20,0,1,2,18.57934308,6,1,3,1,0,9.369524661,A+
2274,20,1,0,2,7.049625094,11,0,3,1,0,6.351554396,C
2275,20,0,2,3,17.4437027,9,1,2,1,0,9.064800519,A+
2276,20,1,0,3,15.69915002,28,1,0,0,0,8.541530062,A
2277,20,1,0,2,7.01128124,11,1,0,1,1,6.404183215,C
2278,20,1,0,1,16.03054469,10,1,1,0,1,8.688543785,A
2279,20,1,0,2,12.0907356,3,1,3,1,1,7.748974412,B
2280,20,1,0,2,19.92198555,18,1,4,1,0,9.728205764,A+
2281,20,0,2,1,7.425065454,5,0,4,1,1,6.510440506,C
2282,20,1,0,2,15.22185275,24,0,0,0,0,8.368477624,A
2283,20,0,1,2,11.16413404,8,1,4,0,0,7.423153783,B
2284,20,0,0,1,20.10600599,19,0,2,0,0,9.65062414,A+
2285,20,1,0,1,10.35516504,9,1,3,0,1,7.252438518,B
2286,20,1,0,1,20.18955859,4,1,1,1,0,9.758967125,A+
2287,20,0,2,3,19.24533546,26,0,0,0,0,9.404365583,A+
2288,20,0,0,1,9.42818366,12,1,2,0,1,7.001431222,B
2289,20,0,2,1,17.72176097,8,0,3,1,0,9.09883896,A+
2290,20,1,0,2,20.70939869,1,0,1,0,0,9.792660611,A+
2291,20,0,2,1,9.152535589,17,0,1,1,0,6.868191038,C
2292,20,1,0,0,12.01653375,20,0,4,0,0,7.593127558,B
2293,20,1,1,1,13.31392257,0,0,4,0,0,7.926236409,B
2294,20,1,1,2,9.81003989,23,0,0,1,0,7.025224579,B
2295,20,0,3,2,5.459675283,20,0,3,0,0,5.892640215,D
2296,20,1,0,1,8.64645491,11,1,2,0,1,6.800139756,C
2297,20,1,0,2,9.60790709,9,0,2,0,1,6.997565606,C
2298,20,1,0,4,12.12266202,1,0,2,0,1,7.64460461,B
2299,20,1,2,1,7.883816331,27,0,2,1,0,6.554518389,C
2300,20,1,1,1,18.80617888,8,1,2,1,0,9.415509803,A+
2301,20,0,2,1,16.18750651,1,1,2,0,0,8.69105179,A
2302,20,1,0,2,6.547562984,22,0,2,1,1,6.260293204,C
2303,20,1,0,2,15.33477146,23,0,3,1,1,8.535002796,A
2304,20,0,0,1,15.39021186,29,1,3,1,1,8.599541951,A
2305,20,1,3,2,20.09677381,21,0,2,0,0,9.648336312,A+
2306,20,0,1,0,5.269213554,13,0,1,1,0,5.868296935,D
2307,20,1,3,2,9.078949219,10,0,3,0,1,6.873935967,C
2308,20,0,0,2,19.65453412,22,0,3,1,0,9.597031266,A+
2309,20,0,1,1,19.72208313,10,1,3,1,0,9.663887642,A+
2310,20,1,1,2,16.4313443,16,0,2,0,1,8.754491675,A
2311,20,1,0,1,17.13409611,3,0,1,0,0,8.872329217,A
2312,20,1,2,2,6.645290457,12,0,3,0,0,6.197507567,C
2313,20,0,3,0,13.21584632,6,1,2,0,0,7.92625448,B
2314,20,0,2,3,8.824624309,15,1,4,0,0,6.821185184,C
2315,20,0,2,1,8.041169567,0,1,3,1,0,6.656327159,C
2316,20,1,0,3,17.82694021,12,0,1,0,0,9.051093915,A+
2317,20,0,0,1,7.322815459,0,0,2,0,1,6.408895206,C
2318,20,0,3,2,12.5123588,10,1,3,0,0,7.757827536,B
2319,20,1,0,1,19.82232817,5,0,2,0,0,9.576972347,A+
2320,20,0,2,3,8.112943087,19,1,2,0,0,6.613148866,C
2321,20,0,2,1,20.43545326,2,0,3,1,0,9.797180973,A+
2322,20,1,1,1,20.68892422,11,0,3,0,0,9.81283414,A+
2323,20,0,3,2,13.86515574,4,0,1,1,1,8.130822789,A
2324,20,1,0,0,7.868887069,8,1,2,0,0,6.549830579,C
2325,20,1,0,1,10.13940937,25,1,4,1,0,7.210105829,B
2326,20,1,0,3,11.82544406,25,0,4,0,1,7.594155952,B
2327,20,1,0,4,10.03393238,11,0,3,1,0,7.119829776,B
2328,20,1,0,1,9.587664576,29,1,4,1,0,7.068243294,B
2329,20,0,0,3,20.34579548,29,0,2,1,0,9.762799614,A+
2330,20,0,2,2,7.607897315,27,1,2,1,0,6.533486231,C
2331,20,1,3,1,16.62954525,26,0,2,1,0,8.805960659,A
2332,20,1,0,2,5.228604502,9,0,1,1,0,5.857664827,D
2333,20,0,0,2,14.49617486,18,0,2,1,0,8.256393582,A
2334,20,1,3,4,19.47022451,4,0,2,1,1,9.586282888,A+
2335,20,1,0,1,9.701197019,25,0,3,1,0,7.03479313,B
2336,20,1,0,2,8.108181837,4,0,3,0,0,6.573756471,C
2337,20,0,0,0,15.35946348,8,0,3,0,0,8.440692803,A
2338,20,0,1,1,16.307133,26,0,2,1,0,8.722959357,A
2339,20,1,0,0,15.92491918,27,0,1,0,0,8.562107277,A
2340,20,1,3,4,10.18937369,25,1,2,1,0,7.197968565,B
2341,20,0,0,3,9.1453707,26,0,3,0,1,6.89174652,C
2342,20,0,1,2,20.09207022,19,0,1,0,1,9.684536539,A+
2343,20,1,0,2,19.58465902,16,0,2,1,0,9.566276062,A+
2344,20,1,0,1,12.33603615,9,0,2,0,1,7.699890867,B
2345,20,0,1,1,18.38523792,20,1,3,0,0,9.270176756,A+
2346,20,0,2,1,12.25836521,0,0,3,0,0,7.64199538,B
2347,20,0,2,1,11.82382917,21,1,3,0,1,7.631062439,B
2348,20,1,1,2,7.660756963,27,0,2,1,1,6.547094336,C
2349,20,0,3,2,11.85520532,15,0,2,0,0,7.5263732,B
2350,20,1,2,0,13.58204127,25,0,1,1,0,8.008871577,A
2351,20,0,2,0,5.572289538,25,1,1,0,0,5.946853674,D
2352,20,0,0,1,12.13064675,14,1,1,1,0,7.684737963,B
2353,20,0,0,2,17.37665229,22,0,1,0,1,8.985616944,A
2354,20,0,0,3,15.80071643,16,1,1,0,0,8.579643827,A
2355,20,1,1,2,15.10244205,25,0,1,0,0,8.350281166,A
2356,20,1,0,3,19.37086222,19,1,1,0,0,9.498869884,A+
2357,20,0,0,2,5.502720153,24,0,3,0,0,5.903899396,D
2358,20,1,2,1,13.8874069,12,0,4,1,1,8.174406647,A
2359,20,0,2,1,17.46987098,0,0,3,0,1,9.033637239,A+
2360,20,0,3,3,13.64299484,24,1,0,0,0,8.012018925,A
2361,20,0,0,2,10.26059748,7,1,2,0,0,7.165504307,B
2362,20,0,1,1,7.341675457,4,1,3,1,0,6.476428272,C
2363,20,1,0,2,19.02875889,5,1,1,0,0,9.410177119,A+
2364,20,0,0,2,12.54519277,22,0,3,0,0,7.716813595,B
2365,20,0,0,2,18.88179195,19,1,2,0,0,9.385464402,A+
2366,20,1,0,3,14.33547746,29,1,4,1,0,8.290512785,A
2367,20,0,0,2,15.70965515,13,0,3,1,0,8.581067819,A
2368,20,0,2,2,17.73295129,21,0,3,0,1,9.102297555,A+
2369,20,0,0,0,15.47575292,22,0,3,0,0,8.471252396,A
2370,20,1,2,0,11.41418641,10,1,1,0,1,7.500115761,B
2371,20,0,1,1,13.21207486,5,1,1,1,0,7.962739118,B
2372,20,1,0,0,17.71404149,10,1,2,0,1,9.134440559,A+
2373,20,0,0,2,11.03456017,12,1,1,1,0,7.402474266,B
2374,20,0,0,2,11.25966711,11,1,1,0,1,7.460380999,B
2375,20,1,1,1,6.710735139,21,1,2,0,0,6.252255543,C
2376,20,0,0,3,19.44909121,1,1,3,0,1,9.593209033,A+
2377,20,0,0,1,6.638342677,20,0,0,1,1,6.258574497,C
2378,20,1,0,1,15.30547609,2,0,1,1,0,8.451527709,A
2379,20,1,1,1,11.64969189,22,0,2,1,0,7.523777256,B
2380,20,1,3,1,11.53185718,3,1,2,0,1,7.542597629,B
2381,20,1,0,1,15.79302857,16,0,1,0,1,8.577664675,A
2382,20,1,2,2,6.265902508,27,0,4,0,1,6.163005196,C
2383,20,0,1,2,14.45764551,27,0,2,0,1,8.246874648,A
2384,20,1,3,4,17.23160556,21,0,2,0,1,8.960731898,A
2385,20,0,2,0,18.10553179,5,0,0,0,0,9.110002983,A+
2386,20,0,1,1,7.874917168,6,0,2,0,0,6.501294069,C
2387,20,0,1,0,19.18207411,14,0,3,0,0,9.425046347,A+
2388,20,1,2,2,15.42893921,10,0,1,1,0,8.483667415,A
2389,20,1,0,0,18.93996357,23,0,2,0,0,9.350617789,A+
2390,20,0,0,3,12.77103338,2,0,0,1,0,7.786564758,B
2391,20,1,0,2,13.65385203,29,0,4,0,0,8.015036206,A
2392,20,1,2,2,19.5183732,5,0,0,1,0,9.523722656,A+
2393,20,1,2,2,19.22081512,25,0,3,0,0,9.43550866,A+
2394,20,1,0,1,12.19361359,1,0,2,0,0,7.612870269,B
2395,20,0,1,1,9.490863159,28,1,2,1,0,7.018278445,B
2396,20,0,0,1,11.33820676,13,0,3,0,0,7.405689013,B
2397,20,1,0,2,11.25411178,8,0,1,1,1,7.45881751,B
2398,20,0,3,1,9.684595833,17,0,2,1,0,7.017663791,B
2399,20,1,0,1,9.400127179,18,0,2,0,1,6.944475072,C
2400,20,1,0,4,18.61653457,11,0,0,1,0,9.291821402,A+
2401,20,0,1,0,6.308963211,12,0,3,1,0,6.160924009,C
2402,20,0,2,3,15.76284061,25,0,0,0,0,8.507793134,A
2403,20,0,0,2,7.910534134,11,0,3,1,0,6.573185467,C
2404,20,1,1,1,10.58120279,11,0,2,1,0,7.24821821,B
2405,20,0,1,1,6.179558309,17,1,1,0,0,6.102832437,C
2406,20,1,0,1,9.421812129,8,0,3,0,1,6.962113167,C
2407,20,0,0,2,17.17543888,16,1,2,0,1,8.996050215,A
2408,20,0,1,2,18.98912727,20,0,2,1,1,9.463141082,A+
2409,20,1,0,2,8.668200141,15,0,2,1,1,6.805915592,C
2410,20,1,3,3,12.43296639,16,0,1,1,0,7.712655545,B
2411,20,1,2,2,12.53837408,20,1,3,0,0,7.764969313,B
2412,20,1,3,1,18.81117142,23,0,2,0,0,9.317461742,A+
2413,20,1,0,1,17.08798527,7,0,1,1,0,8.910636293,A
2414,20,1,3,3,13.2034234,10,0,3,0,1,7.935734121,B
2415,20,1,0,1,15.65606756,23,0,0,1,1,8.58021676,A
2416,20,1,0,0,18.40330084,1,1,1,1,1,9.348982401,A+
2417,20,0,0,2,5.370605952,7,0,2,0,1,5.906632568,D
2418,20,1,0,2,11.48940048,11,0,3,0,0,7.444523199,B
2419,20,1,1,3,19.33489371,20,0,4,0,0,9.477154652,A+
2420,20,0,0,2,16.7382027,0,0,3,1,0,8.845277708,A
2421,20,1,0,0,13.66642138,22,0,2,1,1,8.092960927,A
2422,20,0,1,3,13.46113709,12,0,3,1,1,8.052168417,A
2423,20,0,0,1,10.6319793,21,0,2,0,0,7.211734479,B
2424,20,1,1,1,13.3192083,20,1,1,0,0,7.940986049,B
2425,20,0,0,2,15.41707199,16,0,4,1,0,8.518379004,A
2426,20,1,2,0,11.73009171,13,1,1,0,0,7.531575259,B
2427,20,0,2,2,16.33127117,13,0,2,1,1,8.77859567,A
2428,20,0,0,1,18.61916798,15,0,3,0,0,9.280177121,A+
2429,20,0,0,2,7.628430972,16,0,3,0,0,6.450783495,C
2430,20,1,0,1,12.24628702,5,1,0,0,0,7.651608213,B
2431,20,1,2,2,11.56920142,25,0,0,0,1,7.478189249,B
2432,20,0,0,3,15.91611917,27,0,2,1,0,8.622341816,A
2433,20,0,0,1,9.10904946,6,0,2,0,0,6.819007148,C
2434,20,1,0,1,15.1816809,25,1,2,1,0,8.483180291,A
2435,20,1,0,1,18.87205487,25,0,2,0,0,9.33322437,A+
2436,20,0,0,1,11.72649155,0,0,4,0,0,7.517570662,B
2437,20,0,2,2,19.39357756,24,0,1,0,1,9.504939906,A+
2438,20,1,0,2,20.67143594,14,1,2,0,1,9.895965317,A+
2439,20,1,0,1,6.872542999,19,1,2,0,0,6.293822216,C
2440,20,1,2,1,8.847494035,20,0,1,1,0,6.789794953,C
2441,20,1,2,1,20.00590725,17,0,1,0,1,9.662265988,A+
2442,20,1,0,2,20.12954179,29,1,4,0,0,9.732127605,A+
2443,20,0,0,1,6.742113173,27,1,3,0,0,6.273100122,C
2444,20,1,0,4,5.455532228,25,0,1,0,0,5.866795855,D
2445,20,0,3,2,7.728222584,12,1,3,0,0,6.526295913,C
2446,20,1,0,1,20.71575441,23,0,1,1,0,9.845274594,A+
2447,20,0,3,2,8.022216258,29,0,3,0,1,6.602736738,C
2448,20,1,1,3,13.03962944,1,1,0,0,1,7.905667261,B
2449,20,1,1,2,18.4198313,18,0,3,1,0,9.278993533,A+
2450,20,0,0,1,5.539580611,14,1,0,0,1,5.97544425,D
2451,20,0,0,1,14.62538417,11,0,2,0,0,8.239345913,A
2452,20,1,0,3,9.531506982,14,0,3,0,0,6.940619505,C
2453,20,1,0,2,18.63632092,24,1,1,0,0,9.309992948,A+
2454,20,1,1,2,9.631617877,17,0,2,0,0,6.954025229,C
2455,20,1,3,3,15.90508898,13,0,0,1,1,8.643879999,A
2456,20,1,1,3,15.71008317,5,1,3,1,1,8.680822453,A
2457,20,0,2,3,8.667677427,11,0,2,1,1,6.805603247,C
2458,20,0,0,0,5.763543109,19,0,2,0,0,5.958323026,D
2459,20,1,0,2,11.5883267,22,1,4,1,0,7.582979498,B
2460,20,0,0,2,9.720782364,29,0,2,0,0,6.977512928,C
2461,20,0,1,2,17.80632055,29,1,0,0,1,9.134041178,A+
2462,20,0,3,2,17.67233182,5,1,3,0,0,9.085980663,A+
2463,20,1,1,1,12.3314837,25,0,3,0,0,7.661930002,B
2464,20,0,0,2,14.65685684,29,0,4,1,0,8.323248187,A
2465,20,1,0,2,14.62181469,8,1,1,1,0,8.325793659,A
2466,20,0,1,0,18.08912675,29,0,2,1,1,9.231846363,A+
2467,20,1,0,2,11.83337089,24,0,3,1,1,7.633652177,B
2468,20,0,2,1,9.506948352,25,0,3,1,1,7.034786058,B
2469,20,1,2,1,9.344987616,3,0,3,0,1,6.942113363,C
2470,20,1,1,0,13.56299101,16,0,1,0,0,7.953567309,B
2471,20,0,0,2,12.20897204,1,1,1,1,0,7.704324126,B
2472,20,1,0,2,12.06854533,15,1,1,0,0,7.618795115,B
2473,20,1,0,2,6.639914164,23,0,4,1,1,6.309112391,C
2474,20,1,0,2,16.40050263,13,0,1,0,0,8.683918511,A
2475,20,1,0,3,8.547015146,25,0,2,0,0,6.675162362,C
2476,20,1,1,1,8.285945359,7,0,2,0,0,6.607152966,C
2477,20,1,1,1,11.6429072,13,1,2,1,0,7.571630617,B
2478,20,1,0,3,8.76544087,1,1,2,0,0,6.78032687,C
2479,20,1,0,1,14.30446194,15,1,3,1,0,8.269405975,A
2480,20,0,0,4,11.00054083,3,0,2,0,1,7.355816383,B
2481,20,0,0,3,12.20529346,0,0,1,1,0,7.653332674,B
2482,20,1,2,2,13.57818945,22,0,2,0,0,7.970246637,B
2483,20,1,0,4,8.38833035,19,0,3,0,1,6.69654413,C
2484,20,0,0,0,7.645025245,26,0,4,0,0,6.467999943,C
2485,20,0,0,1,18.91767404,13,1,3,0,0,9.406935165,A+
2486,20,0,2,2,11.96903538,7,1,3,0,0,7.617821875,B
2487,20,1,1,1,11.63256726,24,1,2,1,0,7.569457607,B
2488,20,0,0,3,5.776189004,27,1,3,0,0,6.024434121,C
2489,20,1,1,0,12.96852026,24,0,4,0,0,7.838383249,B
2490,20,1,2,2,13.84264011,2,0,2,0,1,8.087437513,A
2491,20,0,3,2,13.91530244,4,0,0,0,0,8.031232476,A
2492,20,1,0,2,16.22048486,5,0,4,0,0,8.674719461,A
2493,20,1,2,1,7.983050767,21,0,3,0,0,6.54229848,C
2494,20,1,3,1,9.145693199,25,1,2,0,1,6.929285099,C
2495,20,1,3,3,17.83358501,7,0,4,0,1,9.140082321,A+
2496,20,0,1,1,19.95598737,5,0,2,0,0,9.611381362,A+
2497,20,0,1,3,7.336731626,5,0,2,1,0,6.412699984,C
2498,20,1,0,2,12.96343751,3,0,3,0,1,7.873641421,B
2499,20,1,2,2,8.55385282,6,0,1,0,0,6.663578197,C
2500,20,0,1,2,6.15669373,29,0,3,0,0,6.072479549,C
2501,20,1,1,1,10.28560748,29,0,1,0,0,7.110420619,B
2502,20,0,0,2,7.457363058,23,1,1,0,0,6.432055151,C
2503,20,1,2,3,16.26562559,18,0,2,1,0,8.711918198,A
2504,20,1,2,2,13.52461755,6,0,2,0,0,7.95574406,B
2505,20,0,0,4,7.459647327,2,0,1,1,0,6.431709876,C
2506,20,0,2,2,5.365980264,7,1,4,0,0,5.930441738,D
2507,20,0,1,1,17.7935541,0,0,2,1,0,9.104465713,A+
2508,20,0,2,1,7.963024096,0,1,1,1,0,6.611209512,C
2509,20,1,0,4,14.65225888,13,1,2,0,1,8.346353385,A
2510,20,0,0,1,10.46322976,5,1,3,0,0,7.230080753,B
2511,20,1,3,3,14.32978126,9,0,2,0,0,8.163157476,A
2512,20,0,0,3,10.13238975,24,0,1,1,0,7.120754266,B
2513,20,0,2,1,6.574615389,27,0,1,0,0,6.154979755,C
2514,20,1,0,0,8.690333466,13,0,2,0,0,6.711524671,C
2515,20,0,1,2,8.147577701,3,0,2,0,0,6.571354035,C
2516,20,0,0,1,11.88030104,5,1,3,0,0,7.594889357,B
2517,20,0,1,2,15.46219219,15,1,4,1,0,8.579950232,A
2518,20,0,0,2,9.325872277,27,0,1,1,1,6.963259007,C
2519,20,1,0,2,5.409976771,20,0,3,0,1,5.929845908,D
2520,20,1,0,2,13.29458122,27,1,4,0,1,8.022457204,A
2521,20,0,0,1,14.64514761,0,0,4,0,0,8.268944894,A
2522,20,0,3,2,20.20020768,5,0,4,1,0,9.749253055,A+
2523,20,0,3,1,14.39176805,8,0,3,1,1,8.291570812,A
2524,20,1,0,1,12.55157315,14,1,2,0,0,7.755600594,B
2525,20,1,2,2,14.14180307,11,0,2,0,1,8.164853554,A
2526,20,1,0,3,19.65623202,2,1,2,1,0,9.634079481,A+
2527,20,1,1,1,18.10810449,10,0,3,0,0,9.148387516,A+
2528,20,0,2,2,10.24633585,14,0,2,0,0,7.112143926,B
2529,20,0,3,2,8.912845657,2,0,1,0,0,6.755818971,C
2530,20,0,0,1,9.30763397,13,0,1,0,0,6.857941544,C
2531,20,1,2,1,13.06877173,1,0,3,0,0,7.850669607,B
2532,20,0,0,3,16.7963248,28,0,3,1,0,8.861485013,A
2533,20,1,3,2,13.05007656,3,1,2,0,0,7.88344564,B
2534,20,1,0,2,6.276832824,25,0,1,0,0,6.078230191,C
2535,20,0,1,2,16.47792201,18,1,3,0,0,8.779071455,A
2536,20,0,1,0,17.75953533,11,1,0,1,0,9.121196866,A+
2537,20,0,1,2,9.725522346,1,1,2,0,0,7.027488737,B
2538,20,1,0,2,15.55306706,16,1,2,0,0,8.52838936,A
2539,20,1,3,2,11.85809624,2,0,4,0,0,7.551539655,B
2540,20,0,0,1,19.05296776,9,0,2,1,1,9.479087188,A+
2541,20,0,1,0,18.37017535,15,1,2,0,0,9.25357685,A+
2542,20,1,0,1,13.39560886,21,1,3,0,1,8.035698934,A
2543,20,0,0,4,15.97897516,8,1,2,0,1,8.687678917,A
2544,20,1,1,2,18.96321757,10,0,1,0,0,9.343526485,A+
2545,20,1,0,2,12.93337571,20,0,2,1,0,7.854157913,B
2546,20,0,0,0,10.09501152,14,0,4,1,0,7.148187227,B
2547,20,0,0,0,16.9459177,2,1,2,0,0,8.88634042,A
2548,20,0,0,2,8.645475074,15,0,3,0,1,6.762565286,C
2549,20,0,2,2,11.26604008,29,0,4,0,1,7.450321647,B
2550,20,1,2,2,18.68909035,20,0,3,0,0,9.29840005,A+
2551,20,1,0,1,16.49101418,20,0,3,1,0,8.782530773,A
2552,20,1,0,2,11.50372675,20,0,3,0,1,7.49861133,B
2553,20,0,0,1,8.56269226,27,1,4,0,1,6.804287142,C
2554,20,1,0,1,10.7595083,11,1,4,1,0,7.369120902,B
2555,20,0,1,2,9.641620099,22,0,4,0,0,6.981822408,C
2556,20,0,1,1,7.961388924,4,0,3,0,0,6.535966333,C
2557,20,0,0,1,16.78517866,6,1,2,1,0,8.89513779,A
2558,20,0,0,2,9.143309351,8,0,1,1,1,6.915415849,C
2559,20,0,0,2,12.28704954,20,1,2,1,1,7.787768718,B
2560,20,0,2,3,11.22448028,17,0,4,1,1,7.489089225,B
2561,20,1,3,2,20.49898145,20,0,3,0,0,9.764335569,A+
2562,20,0,0,0,11.30587935,7,0,2,0,1,7.434600029,B
2563,20,1,0,1,6.466394177,11,1,2,0,0,6.188908345,C
2564,20,1,2,4,6.619511707,19,0,2,1,0,6.228682237,C
2565,20,0,3,2,14.41172455,1,0,2,0,0,8.183897273,A
2566,20,0,0,2,14.54565525,9,0,3,0,0,8.231231736,A
2567,20,0,0,0,11.73625096,18,0,2,1,0,7.54588311,B
2568,20,1,0,2,11.93979077,8,0,1,0,0,7.535337633,B
2569,20,0,1,0,6.061173511,24,0,2,0,0,6.035166751,C
2570,20,1,0,2,13.25739016,23,0,1,0,1,7.925205018,B
2571,20,0,0,3,13.07372517,7,0,4,0,0,7.86471148,B
2572,20,0,1,4,7.548544955,23,0,2,0,0,6.418028875,C
2573,20,1,0,2,6.837501562,23,0,4,0,0,6.259978981,C
2574,20,1,2,2,7.144460965,23,0,1,0,1,6.351502127,C
2575,20,0,0,3,6.793772723,0,0,1,0,0,6.210199275,C
2576,20,1,0,2,14.70657193,5,0,3,0,0,8.272480096,A
2577,20,1,1,0,8.278619037,11,0,3,0,1,6.667944667,C
2578,20,1,0,2,9.133357923,24,0,2,0,0,6.826065081,C
2579,20,1,3,1,7.922233353,23,0,1,0,0,6.501730629,C
