,job_A172,job_A173,job_A174,property_A122,property_A123,property_A124,housing_A152,housing_A153,present_emp_since_A72,present_emp_since_A73,present_emp_since_A74,present_emp_since_A75,foreign_worker_A202,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,inst_plans_A142,inst_plans_A143,telephone_A192,checkin_acc_A12,checkin_acc_A13,checkin_acc_A14,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,personal_status_A92,personal_status_A93,personal_status_A94,svaing_acc_A62,svaing_acc_A63,svaing_acc_A64,svaing_acc_A65,other_debtors_A102,other_debtors_A103,age,num_credits,duration,residing_since,inst_rate,dependents,amount
772,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.025443907017892266,-0.6322497798004878,0.03053217819500452,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.0013861115604955276
773,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.4324802398045695,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.37148876782272094
774,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.6636370309929123,3.668769130406914,-0.7452400445455845,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.6349586604160583
775,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.9125803148398925,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6734748868669229
776,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14269693475011538,0.8014231902686461,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,0.09354150000121443
777,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.9125803148398925,-0.6322497798004878,-0.2465293299266344,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,0.08432596115714254
778,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.20132344861622692,0.8014231902686461,1.2496028139302158,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.8648112124896926
779,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.7808900587251353,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,-1.022129100524245,-0.4282895663715396,0.2128709132385556
780,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.9125803148398925,0.8014231902686461,1.5266643220518548,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,0.589053934770926
781,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.135998406197908,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.4719145116363249
782,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.3849416900448886,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.6597697265347134
783,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.8632204687076852
784,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.135998406197908,-0.6322497798004878,-0.08029242505365106,1.0149686464989693,-1.658573123266614,-0.4282895663715396,1.1330070224389643
785,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.03318260684821928,-0.6322497798004878,-0.2465293299266344,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.4714419199007315
786,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3772029902145616,-0.6322497798004878,0.0859444798193323,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.2112801694565481
787,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.20132344861622692,0.8014231902686461,2.247024243168116,0.3778257422309409,0.8872029677028628,2.334868926348074,-0.18434244052772258
788,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.256600698206235,-0.6322497798004878,2.247024243168116,1.0149686464989693,0.8872029677028628,-0.4282895663715396,1.0465227348253665
789,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7367007732415579,-0.6322497798004878,1.5820766236761825,0.3778257422309409,0.8872029677028628,-0.4282895663715396,0.9664184356422801
790,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.31857647634845004,-0.6322497798004878,0.03053217819500452,1.0149686464989693,-1.022129100524245,2.334868926348074,-0.7384562505110196
791,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4944560179467847,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.25075894496049356,2.334868926348074,1.0781863811101264
792,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.7367007732415579,0.8014231902686461,-1.2439507591645345,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.7266414571211838
793,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373853725938458,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.13448401242261568
794,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.32631517617877703,-0.6322497798004878,0.25218138469231566,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.07422856613445332
795,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,-0.9668892510428956,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.34384215129050527
796,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.373853725938458,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,-1.658573123266614,2.334868926348074,1.5028100555408235
797,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2057128841704503,0.8014231902686461,-0.7452400445455845,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.7136451843923645
798,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.6083597814029043,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.9052811331755005
799,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.03318260684821928,-0.6322497798004878,-0.9668892510428956,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.6103838901652
800,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.6083597814029043,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,2.334868926348074,-0.5933705876838364
801,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0807211566079002,0.8014231902686461,-0.2465293299266344,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.5231907149482121
802,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0298333425721158,0.8014231902686461,-0.08029242505365106,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.3546484339165847
803,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.03318260684821928,0.8014231902686461,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.813598336470375
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0298333425721158,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,1.4888685993408173
805,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0298333425721158,-0.6322497798004878,1.2496028139302158,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,2.1266311465241516
806,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,-1.2439507591645345,0.3778257422309409,0.25075894496049356,-0.4282895663715396,-0.9504136439246731
807,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.6050105171268005,5.102442100476048,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.8299027513483483
808,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7256128091351273,-0.6322497798004878,1.748313528549166,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,2.1308844721444924
809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.853953800973781,0.8014231902686461,-0.4681785364239456,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,-0.5293344075109266
810,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,-1.0777138542915512,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.8379368108534366
811,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6780742593754464,-0.6322497798004878,-1.2439507591645345,0.3778257422309409,0.25075894496049356,-0.4282895663715396,-0.9879846869043508
812,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0298333425721158,0.8014231902686461,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,2.2535220275309875
813,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6083597814029043,-0.6322497798004878,2.247024243168116,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.07800930001920076
814,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9048416150095656,-0.6322497798004878,2.247024243168116,1.0149686464989693,0.8872029677028628,2.334868926348074,0.23390124547246322
815,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6083597814029043,-0.6322497798004878,1.2496028139302158,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,1.4746908472730145
816,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.311877947796243,-0.6322497798004878,-1.2439507591645345,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.6852896802567586
817,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0298333425721158,0.8014231902686461,-1.2439507591645345,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.608729819090623
818,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6703355595451194,-0.6322497798004878,1.2496028139302158,0.3778257422309409,-1.022129100524245,-0.4282895663715396,4.460998024487901
819,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.6826904257109948
820,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.7691747133245925
821,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0298333425721158,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.25075894496049356,-0.4282895663715396,-0.09053298101242667
822,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4944560179467847,-0.6322497798004878,1.2496028139302158,-0.8964600663051161,-1.022129100524245,2.334868926348074,-0.19828389672772878
823,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0220946427417887,0.8014231902686461,-1.0777138542915512,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.9003189199517695
824,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03318260684821928,0.8014231902686461,-0.2465293299266344,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,0.1802620834826089
825,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5021947177771117,0.8014231902686461,0.03053217819500452,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.5917165166092595
826,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.20906214844655394,3.668769130406914,-0.2465293299266344,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.24618863059789242
827,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.025443907017892266,0.8014231902686461,-0.2465293299266344,-0.8964600663051161,-1.022129100524245,2.334868926348074,0.31684109506911023
828,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0220946427417887,-0.6322497798004878,1.2496028139302158,1.0149686464989693,0.25075894496049356,-0.4282895663715396,1.7948717481375636
829,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.20132344861622692,-0.6322497798004878,2.247024243168116,1.0149686464989693,0.8872029677028628,2.334868926348074,1.2086217001339132
830,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.7289620734112309,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.8872029677028628,2.334868926348074,-0.3176133099650699
831,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.7285318240635575
832,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.5608212316432233,0.8014231902686461,2.025375036670805,1.0149686464989693,-1.022129100524245,-0.4282895663715396,3.0285724739042132
833,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5530825318128962,-0.6322497798004878,0.25218138469231566,1.0149686464989693,-1.022129100524245,-0.4282895663715396,0.6424568008929837
834,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9125803148398925,-0.6322497798004878,-0.4681785364239456,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.3346266124464334
835,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0807211566079002,0.8014231902686461,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.7760272934906973
836,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.2643393980365618,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.8454982786229316
837,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-1.410187664037518,0.3778257422309409,-1.658573123266614,2.334868926348074,-0.946396614172129
838,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.429130975528466,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.11132701737853759
839,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9048416150095656,0.8014231902686461,0.25218138469231566,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.23396457276503274
840,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5608212316432233,-0.6322497798004878,1.2496028139302158,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.6762471099879139
841,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6780742593754464,0.8014231902686461,0.03053217819500452,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.09856704051751498
842,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.4707330322973413
843,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.256600698206235,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6068394521482493
844,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0220946427417887,3.668769130406914,-0.2465293299266344,1.0149686464989693,0.8872029677028628,2.334868926348074,0.05337120247577286
845,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.03318260684821928,-0.6322497798004878,0.03053217819500452,0.3778257422309409,-1.022129100524245,-0.4282895663715396,0.24973306861484315
846,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.839516572591247,0.8014231902686461,-0.2465293299266344,1.0149686464989693,-1.022129100524245,-0.4282895663715396,1.236977204269519
847,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6780742593754464,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7167170306737218
848,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0773718923317968,-0.6322497798004878,-0.9668892510428956,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.6760741414126867
849,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.901492350733462,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.9081166835890611
850,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.20906214844655394,0.8014231902686461,-0.08029242505365106,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.3672354422023801
851,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6703355595451194,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.25075894496049356,-0.4282895663715396,0.27312635952671793
852,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.03318260684821928,0.8014231902686461,-0.4681785364239456,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6380305066974157
853,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.32631517617877703,0.8014231902686461,-0.2465293299266344,1.0149686464989693,0.8872029677028628,2.334868926348074,-0.6484275248804711
854,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.846215101143454,0.8014231902686461,1.2496028139302158,-0.8964600663051161,-1.022129100524245,2.334868926348074,2.695159004443048
855,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.20906214844655394,-0.6322497798004878,0.25218138469231566,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.6370853232262288
856,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.3772029902145616,-0.6322497798004878,-0.9114769494185678,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.8426627282093709
857,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6780742593754464,-0.6322497798004878,-0.4681785364239456,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.02548829007576047
858,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5608212316432233,-0.6322497798004878,-0.4681785364239456,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,0.24382567191992527
859,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.853953800973781,-0.6322497798004878,-0.9668892510428956,-0.8964600663051161,-1.658573123266614,2.334868926348074,0.10842813967240748
860,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.7367007732415579,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.897656338113436
861,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.6780742593754464,-0.6322497798004878,-0.2465293299266344,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.3906287331142549
862,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.03318260684821928,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.2949289066565853
