index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
494350,96797,Pantry,Soup,Shop all,Pantry/Soup,46194794,https://www.walmart.com/ip/Progresso-Traditional-Creamy-Tomato-with-Penne-18-5-oz/46194794?fulfillmentIntent=Pickup,"Progresso Traditional, Creamy Tomato with Penne, 18.5 oz",Progresso,2.86,2.86,18.5,,2022-09-11 21:20:04,16658154
210087,23223,Breakfast & Cereal,Breakfast Meats,Bacon,Breakfast & Cereal/Breakfast Meats,19802800,https://www.walmart.com/ip/Smithfield-Naturally-Hickory-Smoked-Lower-Sodium-Bacon-16-oz/19802800?fulfillmentIntent=Pickup,"Smithfield Naturally Hickory Smoked Lower Sodium Bacon, 16 oz",Smithfield,6.72,6.72,16,,2022-09-11 21:20:04,16373891
173026,78130,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,34186949,https://www.walmart.com/ip/Great-Value-Italian-Style-Cheese-Finely-Shredded-16-oz/34186949?fulfillmentIntent=Pickup,"Great Value Italian Style Cheese Finely Shredded, 16 oz",Great Value,3.98,3.98,16,,2022-09-11 21:20:04,16336830
393297,60007,Pantry,Canned goods,Shop all,Pantry/Canned goods,10451547,https://www.walmart.com/ip/Great-Value-Canned-Black-Eyed-Peas-15-5-oz-Can/10451547?fulfillmentIntent=Pickup,"Great Value Canned Black Eyed Peas, 15.5 oz Can",Great Value,0.96,0.96,15.5,,2022-09-11 21:20:04,16557101
393707,60007,Pantry,Canned goods,Shop all,Pantry/Canned goods,306204093,https://www.walmart.com/ip/2-Cups-Del-Monte-Fruit-Chia-Peaches-in-Dragon-Fruit-Cups-7-oz/306204093?fulfillmentIntent=Pickup,"(2 Cups) Del Monte Fruit & Chia Peaches in Dragon Fruit Cups, 7 oz",Del Monte,2.78,2.78,7,,2022-09-11 21:20:04,16557511
504822,90650,Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,237388735,https://www.walmart.com/ip/Black-Rifle-Ready-to-Drink-Coffee-Espresso-with-Cream-11oz-can/237388735?fulfillmentIntent=Pickup,Black Rifle Ready-to-Drink Coffee Espresso with Cream 11oz can,BRCC-ESP-CREAM,2.68,2.68,11,,2022-09-11 21:20:04,16668626
358344,45011,Fresh Produce,Cut Fruits & Vegetables,Shop all,Fresh Produce/Cut Fruits & Vegetables,46536807,https://www.walmart.com/ip/Strawberry-Blueberry-Blend-14-oz/46536807?fulfillmentIntent=Pickup,"Strawberry Blueberry Blend, 14 oz",Marketside,5.97,5.97,14,,2022-09-11 21:20:04,16522148
416842,33647,Pantry,"Rice, grains & dried beans",Shop all,"Pantry/Rice, grains & dried beans",36309308,https://www.walmart.com/ip/GOYA-Black-Beans-4-Lb/36309308?fulfillmentIntent=Pickup,GOYA Black Beans 4 Lb,GOYA,6.18,6.18,4,,2022-09-11 21:20:04,16580646
212310,45011,Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,10315960,https://www.walmart.com/ip/Great-Value-Beef-Burgers-80-Lean-20-Fat-3-lbs-12-Count-Frozen/10315960?fulfillmentIntent=Pickup,"Great Value Beef Burgers, 80% Lean/20% Fat, 3 lbs, 12 Count (Frozen)",Great Value,11.82,11.82,3,,2022-09-11 21:20:04,16376114
116376,60007,Candy,Chocolate,,Candy/Chocolate,374591751,https://www.walmart.com/ip/GHIRARDELLI-Milk-Chocolate-Caramel-Apple-Squares-9-Oz-Bag/374591751?fulfillmentIntent=Pickup,"GHIRARDELLI Milk Chocolate Caramel Apple Squares, 9 Oz Bag",Ghirardelli,6.48,6.48,9,,2022-09-11 21:20:04,16280180
396048,60007,Pantry,Condiments,Shop all,Pantry/Condiments,415746695,https://www.walmart.com/ip/Fresh-Gourmet-Crispy-Dillies-Salad-Topping-3-5oz/415746695?fulfillmentIntent=Pickup,"Fresh Gourmet Crispy Dillies Salad Topping, 3.5oz",Fresh Gourmet,2.98,2.98,3.5,,2022-09-11 21:20:04,16559852
241373,23223,Breakfast & Cereal,Breakfast Beverages,Coffee,Breakfast & Cereal/Breakfast Beverages,898568070,https://www.walmart.com/ip/Nestle-Coffee-mate-Glazed-Donut-Liquid-Coffee-Creamer-16-fl-oz/898568070?fulfillmentIntent=Pickup,Nestle Coffee mate Glazed Donut Liquid Coffee Creamer 16 fl oz,Coffeemate,2.48,2.48,16,,2022-09-11 21:20:04,16405177
354831,77449,Pantry,"Herbs, spices & seasonings",Shop all,"Pantry/Herbs, spices & seasonings",32195216,https://www.walmart.com/ip/Shake-N-Bake-Seasoned-Panko-Seasoned-Coating-Mix-2-ct-Packets/32195216?fulfillmentIntent=Pickup,"Shake 'N Bake Seasoned Panko Seasoned Coating Mix, 2 ct Packets",Shake 'N Bake,3.5,3.5,2,,2022-09-11 21:20:04,16518635
507285,23111,Fresh Produce,Cut Fruits & Vegetables,Shop all,Fresh Produce/Cut Fruits & Vegetables,15161609,https://www.walmart.com/ip/Seasonal-Blend-16-oz/15161609?fulfillmentIntent=Pickup,Seasonal Blend 16 oz,WALMART PRODUCE,4.68,4.68,16,,2022-09-11 21:20:04,16671089
277171,66062,Meat & Seafood,Fresh Food,Fresh bakery breads,Meat & Seafood/Fresh Food,24221176,https://www.walmart.com/ip/Marketside-Savory-Garlic-Knots-10-4-oz-8-Count/24221176?fulfillmentIntent=Pickup&athbdg=L1600,"Marketside Savory Garlic Knots, 10.4 oz, 8 Count",Marketside,2.98,2.98,10.4,,2022-09-11 21:20:04,16440975
103357,79936,Beverages,Kids' Multi-Packs,,Beverages/Kids' Multi-Packs,15716483,https://www.walmart.com/ip/Ozarka-100-Natural-Spring-Water-8-Fl-Oz-12-Count-Bottles/15716483?fulfillmentIntent=Pickup,"Ozarka 100% Natural Spring Water, 8 Fl Oz, 12 Count Bottles",Ozarka,2.68,2.68,8,,2022-09-11 21:20:04,16267161
234285,33647,Breakfast & Cereal,Dairy & Eggs,Cheese,Breakfast & Cereal/Dairy & Eggs,962067395,https://www.walmart.com/ip/Follow-Your-Heart-American-Cheese-Slices-7-oz-10-Count/962067395?fulfillmentIntent=Pickup,"Follow Your Heart American Cheese Slices, 7 oz., 10 Count",Follow Your Heart,4.98,4.98,7,,2022-09-11 21:20:04,16398089
73083,15601,Snacks,Chips,,Snacks/Chips,656107656,https://www.walmart.com/ip/Cape-Cod-Potato-Chips-Sour-Cream-and-Onion-Kettle-Chips-7-5-Oz/656107656?fulfillmentIntent=Pickup,"Cape Cod Potato Chips, Sour Cream and Onion Kettle Chips, 7.5 Oz",Cape Cod,3.68,3.68,7.5,,2022-09-11 21:20:04,16236887
244827,48180,Breakfast & Cereal,Breakfast Beverages,Coffee,Breakfast & Cereal/Breakfast Beverages,916485275,https://www.walmart.com/ip/The-Original-Donut-Shop-Vanilla-Latte-Single-Serve-Coffee-K-Cup-Pod-Flavored-Coffee-12-Count/916485275?fulfillmentIntent=Pickup,"The Original Donut Shop Vanilla Latte, Single Serve Coffee K-Cup Pod, Flavored Coffee, 12 Count",The Original Donut Shop,9.98,9.98,,,2022-09-11 21:20:04,16408631
380829,23111,Frozen,"Frozen Pizza, Pasta, & Breads",Shop all,"Frozen/Frozen Pizza, Pasta, & Breads",10805116,https://www.walmart.com/ip/Rhodes-Yeast-Dinner-Rolls-3-lbs-36-Count-Bag-Frozen/10805116?fulfillmentIntent=Pickup,"Rhodes Yeast Dinner Rolls, 3 lbs, 36 Count Bag (Frozen)",RHODES,4.78,4.78,3,,2022-09-11 21:20:04,16544633
376826,33012,Fresh Produce,Plant-based Protein & Tofu,Shop all,Fresh Produce/Plant-based Protein & Tofu,698962782,https://www.walmart.com/ip/Beyond-Meat-Cookout-Classic-Plant-Based-Burger-Patties-8-Count-2lb-Frozen/698962782?fulfillmentIntent=Pickup&athbdg=L1300,"Beyond Meat Cookout Classic Plant-Based Burger Patties, 8 Count, 2lb (Frozen)",BEYOND MEAT,15.38,13.78,2,,2022-09-11 21:20:04,16540630
486442,75211,Pantry,International foods,Shop all,Pantry/International foods,184673981,https://www.walmart.com/ip/Takis-Pop-Fuego-Ready-To-Eat-Popcorn-Hot-Chili-Pepper-and-Lime-Artificially-Flavored-Popcorn-6-7-Ounce-Bag/184673981?fulfillmentIntent=Pickup,"Takis Pop! Fuego Ready-To-Eat Popcorn, Hot Chili Pepper and Lime Artificially Flavored Popcorn,  6.7 Ounce Bag",Barcel,3.48,3.48,6.7,,2022-09-11 21:20:04,16650246
384234,23223,Pantry,"Rice, grains & dried beans",Shop all,"Pantry/Rice, grains & dried beans",473370218,https://www.walmart.com/ip/Royal-Ready-To-Heat-Yellow-Rice-8-5oz-Bag/473370218?fulfillmentIntent=Pickup,Royal Ready To Heat Yellow Rice 8.5oz Bag,Royal,1.88,1.88,8.5,,2022-09-11 21:20:04,16548038
26196,63376,Snacks,Popcorn,,Snacks/Popcorn,10308562,https://www.walmart.com/ip/JIFFY-POP-Butter-Flavored-Popcorn-Stovetop-Popping-Pan-4-5-oz/10308562?fulfillmentIntent=Pickup,"JIFFY POP Butter Flavored Popcorn, Stovetop Popping Pan, 4.5 oz.",Jiffy Pop,2.18,2.18,4.5,,2022-09-11 21:20:04,16190000
73998,15601,Baking,Flours & Meals,,Baking/Flours & Meals,10311311,https://www.walmart.com/ip/Gold-Medal-All-Purpose-Flour-5-lb/10311311?fulfillmentIntent=Pickup,"Gold Medal All Purpose Flour, 5 lb.",Gold Medal,3.83,3.83,5,,2022-09-11 21:20:04,16237802
271196,53215,Meat & Seafood,Fresh Food,Fresh Fruits,Meat & Seafood/Fresh Food,44391200,https://www.walmart.com/ip/Pineapple/44391200?fulfillmentIntent=Pickup,Pineapple,PRODUCE UNBRANDED,2.28,2.28,,,2022-09-11 21:20:04,16435000
561111,75211,Alcohol,Beer,Flavored Beer & Hard Seltzers,Alcohol/Beer,159924892,https://www.walmart.com/ip/Seagram-s-Escapes-Variety-Pack-Malt-Beverage-12-Count-11-2-Fl-Oz-Bottles/159924892?fulfillmentIntent=Pickup&athbdg=L1200,"Seagram's Escapes Variety Pack Malt Beverage, 12 Count, 11.2 Fl Oz Bottles",Seagram's,11.48,11.48,11.2,,2022-09-11 21:20:04,16724915
508424,23223,Fresh Produce,Salsa & Dips,Shop all,Fresh Produce/Salsa & Dips,33379517,https://www.walmart.com/ip/Marzetti-Light-Old-Fashioned-Caramel-Dip/33379517?fulfillmentIntent=Pickup,Marzetti Light Old Fashioned Caramel Dip,Marzetti,4.18,4.18,,,2022-09-11 21:20:04,16672228
250155,90650,Breakfast & Cereal,Dairy & Eggs,Cream Cheese,Breakfast & Cereal/Dairy & Eggs,10295544,https://www.walmart.com/ip/Philadelphia-Reduced-Fat-Cream-Cheese-Spread-with-1-3-Less-Fat-12-oz-Tub/10295544?fulfillmentIntent=Pickup,"Philadelphia Reduced Fat Cream Cheese Spread with 1/3 Less Fat, 12 oz Tub",Philadelphia,5.78,5.78,12,,2022-09-11 21:20:04,16413959
191305,48180,Candy,Chocolate,,Candy/Chocolate,126160027,https://www.walmart.com/ip/Reese-s-White-Cr-me-Peanut-Butter-Cups-Candy-Individually-Wrapped-6-6-oz-Pack-12-Pack/126160027?fulfillmentIntent=Pickup,"Reese's, White Crme Peanut Butter Cups Candy, Individually Wrapped, 6.6 oz, Pack (12 Pack)",Reese's,2.36,2.36,6.6,,2022-09-11 21:20:04,16355109
198141,94565,Candy,Gum,,Candy/Gum,770889350,https://www.walmart.com/ip/Toymendous-Gum-Refill-Assorted-Flavors-Colors-Children-Ages-3/770889350?fulfillmentIntent=Pickup,"Toymendous Gum Refill, Assorted Flavors & Colors, Children Ages 3+",Toymendous,5.44,5.44,,,2022-09-11 21:20:04,16361945
473735,48180,Pantry,Cooking oils & vinegars,Shop all,Pantry/Cooking oils & vinegars,10315267,https://www.walmart.com/ip/Great-Value-Original-Cooking-Spray-8-oz/10315267?fulfillmentIntent=Pickup,"Great Value Original Cooking Spray, 8 oz",Great Value,2.28,2.28,8,,2022-09-11 21:20:04,16637539
360344,15601,Pantry,Soup,Shop all,Pantry/Soup,194900417,https://www.walmart.com/ip/Rao-s-Italian-Style-Chicken-Noodle-Slow-Simmered-Soup-16-oz/194900417?fulfillmentIntent=Pickup,"Rao's Italian Style Chicken Noodle Slow Simmered Soup, 16 oz",Rao's Homemade,3.88,3.88,16,,2022-09-11 21:20:04,16524148
526077,66062,Frozen,Frozen Produce,Shop all,Frozen/Frozen Produce,209037128,https://www.walmart.com/ip/Green-Giant-Riced-Veggies-Cauliflower-40-oz-Bag/209037128?fulfillmentIntent=Pickup,Green Giant Riced Veggies Cauliflower 40 oz. Bag,Green Giant,8.88,8.88,40,,2022-09-11 21:20:04,16689881
509033,72034,Pantry,Packaged meals & side dishes,Shop all,Pantry/Packaged meals & side dishes,10295582,https://www.walmart.com/ip/Kraft-Parmesan-Romano-Grated-Cheese-8-oz-Shaker/10295582?fulfillmentIntent=Pickup,"Kraft Parmesan & Romano Grated Cheese, 8 oz Shaker",Kraft,4.14,4.14,8,,2022-09-11 21:20:04,16672837
556400,77449,Snacks,Healthy Snacks,,Snacks/Healthy Snacks,38360240,https://www.walmart.com/ip/Sun-Maid-Yogurt-Raisins-Dark-Chocolate-Dried-Fruit-Healthy-Snack-1-oz-6-Ct/38360240?fulfillmentIntent=Pickup,"Sun-Maid Yogurt Raisins, Dark Chocolate, Dried Fruit Healthy Snack, 1 oz, 6 Ct",Sun-Maid,2.84,2.84,1,,2022-09-11 21:20:04,16720204
477267,48180,Pantry,Canned goods,Shop all,Pantry/Canned goods,10319354,https://www.walmart.com/ip/Le-Sueur-Whole-Tender-Baby-Carrots-15-oz-Can/10319354?fulfillmentIntent=Pickup,"Le Sueur Whole Tender Baby Carrots, 15 oz, Can",Le Sueur,2.68,2.68,15,,2022-09-11 21:20:04,16641071
443183,45011,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,42794626,https://www.walmart.com/ip/Odom-s-Tennessee-Pride-Snack-Size-Sausage-Buttermilk-Biscuits-34-8-oz-24-Ct-Frozen/42794626?fulfillmentIntent=Pickup,"Odom's Tennessee Pride Snack Size Sausage & Buttermilk Biscuits, 34.8 oz, 24 Ct (Frozen)",Odom's Tennessee Pride,10.54,10.54,34.8,,2022-09-11 21:20:04,16606987
1116,89108,Snacks,Pretzels,,Snacks/Pretzels,711836942,https://www.walmart.com/ip/Pretzilla-Cheese-Filled-Soft-Pretzel-Bread-Bites-10-1oz/711836942?fulfillmentIntent=Pickup,Pretzilla Cheese-Filled Soft Pretzel Bread Bites 10.1oz,Pretzilla,5.98,5.98,10.1,,2022-09-11 21:20:04,16164920
211082,79936,Bakery & Bread,Cookies & Brownies,Brownies & Dessert Bars,Bakery & Bread/Cookies & Brownies,576904375,https://www.walmart.com/ip/Marketside-Chocolate-Mousse-5-75oz/576904375?fulfillmentIntent=Pickup,"Marketside Chocolate Mousse, 5.75oz",Marketside,1.98,1.98,5.75,,2022-09-11 21:20:04,16374886
249990,85225,Breakfast & Cereal,Breakfast Beverages,Coffee,Breakfast & Cereal/Breakfast Beverages,414242745,https://www.walmart.com/ip/Great-Value-Coffee-Creamer-Blueberry-Cobbler-32-fl-oz/414242745?fulfillmentIntent=Pickup,"Great Value Coffee Creamer, Blueberry Cobbler, 32 fl oz",Great Value,2.68,2.68,32,,2022-09-11 21:20:04,16413794
295090,45011,Breakfast & Cereal,Breakfast Beverages,Juice,Breakfast & Cereal/Breakfast Beverages,792669480,https://www.walmart.com/ip/Great-Value-Pineapple-100-Juice-64-fl-oz/792669480?fulfillmentIntent=Pickup,"Great Value Pineapple 100% Juice, 64 fl oz",Great Value,3.78,3.78,64,,2022-09-11 21:20:04,16458894
334888,78130,Frozen,"Frozen Pizza, Pasta, & Breads",Shop all,"Frozen/Frozen Pizza, Pasta, & Breads",35245810,https://www.walmart.com/ip/Stouffer-s-Family-Size-Meat-Lovers-Lasagna-Frozen-Meal-34-oz/35245810?fulfillmentIntent=Pickup,Stouffer's Family Size Meat Lovers Lasagna Frozen Meal 34 oz,Stouffer's,9.84,9.84,34,,2022-09-11 21:20:04,16498692
298009,89108,Breakfast & Cereal,Breakfast Beverages,Juice,Breakfast & Cereal/Breakfast Beverages,253064026,https://www.walmart.com/ip/Great-Value-Orange-100-Juice-64-fl-oz/253064026?fulfillmentIntent=Pickup,"Great Value Orange 100% Juice, 64 fl oz",Great Value,2.98,2.98,64,,2022-09-11 21:20:04,16461813
386300,23223,Pantry,International foods,Shop all,Pantry/International foods,37620516,https://www.walmart.com/ip/Topo-Chico-Sparkling-Mineral-Water-Glass-Bottles-12-fl-oz-12-Pack/37620516?fulfillmentIntent=Pickup,"Topo Chico Sparkling Mineral Water Glass Bottles, 12 fl oz, 12 Pack",Topo Chico,10.58,10.58,12,,2022-09-11 21:20:04,16550104
185567,94565,Candy,Chocolate,,Candy/Chocolate,593531141,https://www.walmart.com/ip/Toffifay-Hazelnut-Chocolate-Caramel-Candy-Box-30-Pieces/593531141?fulfillmentIntent=Pickup,"Toffifay Hazelnut Chocolate Caramel Candy Box, 30 Pieces",Toffifay,5.48,5.48,,,2022-09-11 21:20:04,16349371
355041,77449,Pantry,Condiments,Shop all,Pantry/Condiments,10309324,https://www.walmart.com/ip/La-Costena-Pickled-Jalapeno-Slices-15-5-Oz-Jar/10309324?fulfillmentIntent=Pickup,"La Costena Pickled Jalapeno Slices, 15.5 Oz Jar",La Costeña,1.47,1.47,15.5,,2022-09-11 21:20:04,16518845
159390,70072,Candy,Chocolate,,Candy/Chocolate,292306767,https://www.walmart.com/ip/REESE-S-THiNS-Dark-Chocolate-Peanut-Butter-Cups-Candy-Individually-Wrapped-3-1-oz-Bag/292306767?fulfillmentIntent=Pickup,"REESE'S, THiNS Dark Chocolate Peanut Butter Cups Candy, Individually Wrapped, 3.1 oz, Bag",Reese's,2.14,2.14,3.1,,2022-09-11 21:20:04,16323194
342494,30044,Frozen,Frozen Breakfast,Shop all,Frozen/Frozen Breakfast,23569830,https://www.walmart.com/ip/Great-Value-Bacon-Breakfast-Bowl-7-oz/23569830?fulfillmentIntent=Pickup,"Great Value Bacon Breakfast Bowl, 7 oz",Great Value,2.43,2.43,7,,2022-09-11 21:20:04,16506298
224927,78130,Breakfast & Cereal,Dairy & Eggs,Cheese,Breakfast & Cereal/Dairy & Eggs,491716543,https://www.walmart.com/ip/Kraft-Shredded-Parmesan-Cheese-5-oz-Tub/491716543?fulfillmentIntent=Pickup,"Kraft Shredded Parmesan Cheese, 5 oz. Tub",Kraft,3.68,3.68,5,,2022-09-11 21:20:04,16388731
192388,15601,Deli,Deli Meat & Cheese,,Deli/Deli Meat & Cheese,13281798,https://www.walmart.com/ip/Bob-Evans-Pork-Cooked-Ham-Steaks-8-Count-32oz/13281798?fulfillmentIntent=Pickup,"Bob Evans, Pork, Cooked, Ham Steaks, 8 Count, 32oz",Bob Evans,9.98,9.98,32,,2022-09-11 21:20:04,16356192
401175,89108,Fresh Produce,Fresh Vegetables,Shop all,Fresh Produce/Fresh Vegetables,51259208,https://www.walmart.com/ip/White-Onions-each/51259208?fulfillmentIntent=Pickup,"White Onions, each",PRODUCE UNBRANDED,0.78,0.78,,,2022-09-11 21:20:04,16564979
330468,78130,Pantry,International foods,Shop all,Pantry/International foods,955180313,https://www.walmart.com/ip/Annie-Chun-sYakisoba-Noodle-Bowl-Packaged-Meal-Shelf-Stable-7-9-oz/955180313?fulfillmentIntent=Pickup,"Annie Chun'sYakisoba Noodle Bowl Packaged Meal, Shelf Stable, 7.9 oz",Annie Chun's,2.98,2.98,7.9,,2022-09-11 21:20:04,16494272
177995,94565,Snacks,Chips,,Snacks/Chips,312376078,https://www.walmart.com/ip/Doritos-Tortilla-Chips-Cool-Ranch-Flavored-2-75-oz/312376078?fulfillmentIntent=Pickup,Doritos Tortilla Chips Cool Ranch Flavored 2.75 oz,Doritos,2.18,2.18,2.75,,2022-09-11 21:20:04,16341799
288353,30044,Breakfast & Cereal,Breakfast Beverages,Juice,Breakfast & Cereal/Breakfast Beverages,609563462,https://www.walmart.com/ip/11oz-BH-Superfood-Immunity-Boost-Smoothie/609563462?fulfillmentIntent=Pickup,11oz BH Superfood Immunity Boost Smoothie,Bolthouse Farms,1.98,1.98,11,,2022-09-11 21:20:04,16452157
371337,15601,Pantry,"Herbs, spices & seasonings",Shop all,"Pantry/Herbs, spices & seasonings",13424486,https://www.walmart.com/ip/Louisiana-Fish-Fry-Products-Chicken-Fry-Mix-9-oz-Bag/13424486?fulfillmentIntent=Pickup,"Louisiana Fish Fry Products Chicken Fry Mix, 9 oz Bag",Louisiana Fish Fry Products,1.74,1.74,9,,2022-09-11 21:20:04,16535141
522946,72034,Breakfast & Cereal,Frozen Breakfast,Shop All,Breakfast & Cereal/Frozen Breakfast,142995175,https://www.walmart.com/ip/Jimmy-Dean-Sausage-Egg-Cheese-Croissant-Sandwiches-18-oz-4-Ct-Frozen/142995175?fulfillmentIntent=Pickup,"Jimmy Dean Sausage, Egg & Cheese Croissant Sandwiches, 18 oz, 4 Ct (Frozen)",Jimmy Dean,6.58,6.58,18,,2022-09-11 21:20:04,16686750
307929,15601,Meat & Seafood,Fresh Food,Pork,Meat & Seafood/Fresh Food,10317800,https://www.walmart.com/ip/Aidells-Cajun-Style-Andouille-Smoked-Pork-Sausage-Links-12-oz-4-Count/10317800?fulfillmentIntent=Pickup,"Aidells Cajun Style Andouille Smoked Pork Sausage Links, 12 oz, 4 Count",Aidells,5.92,5.92,12,,2022-09-11 21:20:04,16471733
387650,75211,Fresh Produce,Fresh Vegetables,Shop all,Fresh Produce/Fresh Vegetables,784338229,https://www.walmart.com/ip/Organic-Roma-Tomato-16-oz-Bag/784338229?fulfillmentIntent=Pickup,"Organic Roma Tomato, 16 oz Bag",Brighthouse Organics,1.54,1.54,16,,2022-09-11 21:20:04,16551454
510304,63376,Pantry,Packaged meals & side dishes,Shop all,Pantry/Packaged meals & side dishes,15240722,https://www.walmart.com/ip/Progresso-Light-Chicken-Dumpling-Soup-18-5-oz/15240722?fulfillmentIntent=Pickup,"Progresso Light, Chicken & Dumpling Soup, 18.5 oz.",Progresso,2.18,2.18,18.5,,2022-09-11 21:20:04,16674108
343374,30044,Pantry,Canned vegetables,Shop all,Pantry/Canned vegetables,10306784,https://www.walmart.com/ip/Bush-s-Golden-Hominy-Canned-and-Shelf-Stable-15-5-oz/10306784?fulfillmentIntent=Pickup,"Bush's Golden Hominy, Canned and Shelf Stable, 15.5 oz",BUSH'S,1.42,1.42,15.5,,2022-09-11 21:20:04,16507178
109007,23111,Beverages,Juices,,Beverages/Juices,10535478,https://www.walmart.com/ip/Hawaiian-Punch-Berry-Blue-Typhoon-Juice-Drink-1-gal-bottle/10535478?fulfillmentIntent=Pickup,"Hawaiian Punch Berry Blue Typhoon, Juice Drink, 1 gal bottle",Hawaiian Punch,2.58,2.58,,,2022-09-11 21:20:04,16272811
354207,77449,Pantry,"Herbs, spices & seasonings",Shop all,"Pantry/Herbs, spices & seasonings",10535199,https://www.walmart.com/ip/Pioneer-Biscuit-Gravy-Mix-2-75-oz/10535199?fulfillmentIntent=Pickup,"Pioneer Biscuit Gravy Mix, 2.75 oz",Pioneer,1.12,1.12,2.75,,2022-09-11 21:20:04,16518011
305284,23223,Bakery & Bread,Tortillas,Pitas & Wraps,Bakery & Bread/Tortillas,23597921,https://www.walmart.com/ip/Ol-Mexican-Foods-Xtreme-Wellness-Spinach-Herbs-Tortilla-Wraps-8-count-12-7-oz/23597921?fulfillmentIntent=Pickup,"Ol Mexican Foods Xtreme Wellness! Spinach & Herbs Tortilla Wraps, 8 count, 12.7 oz",Olé Mexican Foods,4.28,4.28,12.7,,2022-09-11 21:20:04,16469088
40539,53215,Snacks,Healthy Snacks,,Snacks/Healthy Snacks,20925296,https://www.walmart.com/ip/Great-Value-Sun-Dried-Raisins-12-oz/20925296?fulfillmentIntent=Pickup,"Great Value Sun-Dried Raisins, 12 oz",Great Value,2.64,2.64,12,,2022-09-11 21:20:04,16204343
233280,85225,Meat & Seafood,Fresh Food,Chicken,Meat & Seafood/Fresh Food,137998792,https://www.walmart.com/ip/Foster-Farms-Whole-Chicken-Fryers-Two-Pack-8-6-12-9-lb/137998792?fulfillmentIntent=Pickup,"Foster Farms Whole Chicken Fryers Two Pack, 8.6 - 12.9 lb",Foster Farms,13.23,13.23,12.9,,2022-09-11 21:20:04,16397084
503690,85225,Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,15718133,https://www.walmart.com/ip/Eight-O-Clock-100-Colombian-Peaks-Coffee-Medium-Roast-Whole-Bean-Coffee-33-oz-Bag/15718133?fulfillmentIntent=Pickup&athbdg=L1600,"Eight O'Clock, 100% Colombian Peaks Coffee, Medium Roast, Whole Bean Coffee, 33 oz Bag",Eight O'Clock,14.54,14.54,33,,2022-09-11 21:20:04,16667494
353669,77449,Pantry,International foods,Shop all,Pantry/International foods,175286810,https://www.walmart.com/ip/Panda-Express-Chinese-Kitchen-Beijing-Sauce-Sweet-Tangy/175286810?fulfillmentIntent=Pickup,Panda Express Chinese Kitchen Beijing Sauce Sweet & Tangy,Panda Express,3.62,3.62,,,2022-09-11 21:20:04,16517473
503925,72034,Pantry,Condiments,Shop all,Pantry/Condiments,10307575,https://www.walmart.com/ip/Ken-s-Steak-House-Lite-Creamy-Caesar-Salad-Dressing-16-fl-oz/10307575?fulfillmentIntent=Pickup,"Ken's Steak House Lite Creamy Caesar Salad Dressing, 16 fl. oz.",Ken's Steak House,2.98,2.98,16,,2022-09-11 21:20:04,16667729
350738,70072,Fresh Produce,Salsa & Dips,Shop all,Fresh Produce/Salsa & Dips,918905668,https://www.walmart.com/ip/Marketside-Sweet-Heat-Mango-Peach-Salsa-16-Ounce/918905668?fulfillmentIntent=Pickup,"Marketside Sweet Heat Mango Peach Salsa, 16 Ounce",Marketside,3.96,3.96,16,,2022-09-11 21:20:04,16514542
91365,48180,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,49543523,https://www.walmart.com/ip/Yoplait-Original-Low-Fat-Yogurt-Pack-12-CT-6-OZ-Fruit-Yogurt-Cups/49543523?fulfillmentIntent=Pickup,"Yoplait Original Low Fat Yogurt Pack, 12 CT, 6 OZ Fruit Yogurt Cups",Yoplait,6.43,6.43,6,,2022-09-11 21:20:04,16255169
67483,53215,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,152012743,https://www.walmart.com/ip/Great-Value-18-Year-LED-Light-Bulbs-A19-60-Watts-Equivalent-8-Watts-Efficient-Dimmable-Daylight-Clear-Glass-4-Pack/152012743?fulfillmentIntent=Pickup&athbdg=L1300,"Great Value 18 Year LED Light Bulbs, A19 60 Watts Equivalent, 8 Watts Efficient, Dimmable, Daylight, Clear Glass, 4 Pack",Great Value,5.97,5.97,,,2022-09-11 21:20:04,16231287
294261,44035,Breakfast & Cereal,Breakfast Beverages,Juice,Breakfast & Cereal/Breakfast Beverages,10308008,https://www.walmart.com/ip/V8-Blends-100-Juice-Pomegranate-Blueberry-Juice-46-FL-OZ-Bottle/10308008?fulfillmentIntent=Pickup,"V8 Blends 100% Juice Pomegranate Blueberry Juice, 46 FL OZ Bottle",V8,3.54,3.54,46,,2022-09-11 21:20:04,16458065
181375,75211,Baking,Easy to make,,Baking/Easy to make,13812784,https://www.walmart.com/ip/Jell-O-Lime-Gelatin-Dessert-Mix-6-oz-Box/13812784?fulfillmentIntent=Pickup,"Jell-O Lime Gelatin Dessert Mix, 6 oz Box",Jell-O,1.53,1.53,6,,2022-09-11 21:20:04,16345179
