2022-07-20/10:41:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:06:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:07:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:08:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:09:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:10:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:11:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:12:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:13:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:14:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:15:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:16:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:17:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:18:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:19:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:16		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:20:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:21		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:27		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:21:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:24		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:29		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:34		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:46		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:51		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:53		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:22:58		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:03		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:05		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:10		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:30		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:32		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:37		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:42		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:54		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:56		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:23:59		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:01		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:06		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:08		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:13		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:15		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:18		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:20		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:23		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:26		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:40		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:45		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:48		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:50		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:24:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:11		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:36		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:39		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:44		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:47		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:49		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:52		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:55		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:25:57		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:00		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:02		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:04		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:07		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:09		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:12		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:14		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:17		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:19		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:22		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:25		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:28		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:31		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:33		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:35		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:38		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:41		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:43		 raw_data.csv: Entry loaded successfully!!
2022-07-21/17:26:46		 raw_data.csv: Entry loaded successfully!!
